线路编号,车次号,车站编号,到达时刻,发车时刻
4,419015,70,6:55:00,6:55:45
4,419015,69,6:57:38,6:58:18
4,419015,68,7:00:19,7:00:54
4,419015,67,7:02:50,7:03:25
4,419015,66,7:04:49,7:05:24
4,419015,65,7:06:48,7:07:33
4,419015,64,7:08:54,7:09:34
4,419015,63,7:10:51,7:11:31
4,419015,62,7:13:19,7:13:59
4,419015,61,7:16:02,7:16:42
4,419015,60,7:18:18,7:18:58
4,419015,59,7:20:47,7:21:47
4,419017,93,6:01:25,6:01:55
4,419017,92,6:04:01,6:04:31
4,419017,91,6:07:32,6:08:02
4,419017,90,6:10:32,6:11:02
4,419017,89,6:12:46,6:13:16
4,419017,88,6:14:48,6:15:18
4,419017,87,6:16:50,6:17:20
4,419017,86,6:18:47,6:19:22
4,419017,85,6:20:51,6:21:26
4,419017,84,6:23:27,6:24:02
4,419017,83,6:29:17,6:29:52
4,419017,82,6:33:16,6:33:51
4,419017,81,6:35:11,6:35:46
4,419017,80,6:36:59,6:37:34
4,419017,79,6:39:29,6:40:09
4,419017,78,6:42:22,6:43:02
4,419017,77,6:44:39,6:45:19
4,419017,76,6:46:47,6:47:32
4,419017,75,6:48:47,6:49:32
4,419017,74,6:50:59,6:51:34
4,419017,73,6:52:49,6:53:34
4,419017,72,6:55:01,6:55:31
4,419017,71,6:57:06,6:57:36
4,419017,70,6:59:00,6:59:45
4,419017,69,7:01:38,7:02:18
4,419017,68,7:04:19,7:04:54
4,419017,67,7:06:50,7:07:25
4,419017,66,7:08:49,7:09:24
4,419017,65,7:10:48,7:11:33
4,419017,64,7:12:54,7:13:34
4,419017,63,7:14:51,7:15:31
4,419017,62,7:17:19,7:17:59
4,419017,61,7:20:02,7:20:42
4,419017,60,7:22:18,7:22:58
4,419017,59,7:24:47,7:25:47
4,419019,93,6:06:45,6:07:15
4,419019,92,6:09:21,6:09:51
4,419019,91,6:12:52,6:13:22
4,419019,90,6:15:52,6:16:22
4,419019,89,6:18:06,6:18:36
4,419019,88,6:20:08,6:20:38
4,419019,87,6:22:10,6:22:40
4,419019,86,6:24:07,6:24:42
4,419019,85,6:26:11,6:26:46
4,419019,84,6:28:47,6:29:22
4,419019,83,6:34:37,6:35:12
4,419019,82,6:38:36,6:39:11
4,419019,81,6:40:31,6:41:06
4,419019,80,6:42:19,6:42:54
4,419019,79,6:44:49,6:45:29
4,419019,78,6:47:42,6:48:22
4,419019,77,6:49:59,6:50:39
4,419019,76,6:52:07,6:52:52
4,419019,75,6:54:07,6:54:52
4,419019,74,6:56:19,6:56:54
4,419019,73,6:58:09,6:58:54
4,419019,72,7:00:21,7:00:51
4,419019,71,7:02:26,7:02:56
4,419019,70,7:04:20,7:05:05
4,419019,69,7:06:58,7:07:38
4,419019,68,7:09:39,7:10:14
4,419019,67,7:12:10,7:12:45
4,419019,66,7:14:09,7:14:44
4,419019,65,7:16:08,7:16:53
4,419019,64,7:18:14,7:18:54
4,419019,63,7:20:11,7:20:51
4,419019,62,7:22:39,7:23:19
4,419019,61,7:25:22,7:26:02
4,419019,60,7:27:38,7:28:18
4,419019,59,7:30:07,7:31:07
4,419021,93,6:11:15,6:11:45
4,419021,92,6:13:51,6:14:21
4,419021,91,6:17:22,6:17:52
4,419021,90,6:20:22,6:20:52
4,419021,89,6:22:36,6:23:06
4,419021,88,6:24:38,6:25:08
4,419021,87,6:26:40,6:27:10
4,419021,86,6:28:37,6:29:12
4,419021,85,6:30:41,6:31:16
4,419021,84,6:33:17,6:33:52
4,419021,83,6:39:07,6:39:42
4,419021,82,6:43:06,6:43:41
4,419021,81,6:45:01,6:45:36
4,419021,80,6:46:49,6:47:24
4,419021,79,6:49:19,6:49:59
4,419021,78,6:52:12,6:52:52
4,419021,77,6:54:29,6:55:09
4,419021,76,6:56:37,6:57:22
4,419021,75,6:58:37,6:59:22
4,419021,74,7:00:49,7:01:24
4,419021,73,7:02:39,7:03:24
4,419021,72,7:04:51,7:05:21
4,419021,71,7:06:56,7:07:26
4,419021,70,7:08:50,7:09:35
4,419021,69,7:11:28,7:12:08
4,419021,68,7:14:09,7:14:44
4,419021,67,7:16:40,7:17:15
4,419021,66,7:18:39,7:19:14
4,419021,65,7:20:38,7:21:23
4,419021,64,7:22:44,7:23:24
4,419021,63,7:24:41,7:25:21
4,419021,62,7:27:09,7:27:49
4,419021,61,7:29:52,7:30:32
4,419021,60,7:32:08,7:32:48
4,419021,59,7:34:37,7:35:37
4,419023,93,6:17:15,6:17:45
4,419023,92,6:19:51,6:20:21
4,419023,91,6:23:22,6:23:52
4,419023,90,6:26:22,6:26:52
4,419023,89,6:28:36,6:29:06
4,419023,88,6:30:38,6:31:08
4,419023,87,6:32:40,6:33:10
4,419023,86,6:34:37,6:35:12
4,419023,85,6:36:41,6:37:16
4,419023,84,6:39:17,6:39:52
4,419023,83,6:45:07,6:45:42
4,419023,82,6:49:06,6:49:41
4,419023,81,6:51:01,6:51:36
4,419023,80,6:52:49,6:53:24
4,419023,79,6:55:19,6:55:59
4,419023,78,6:58:12,6:58:52
4,419023,77,7:00:29,7:01:09
4,419023,76,7:02:37,7:03:22
4,419023,75,7:04:37,7:05:22
4,419023,74,7:06:49,7:07:24
4,419023,73,7:08:39,7:09:24
4,419023,72,7:10:51,7:11:21
4,419023,71,7:12:56,7:13:26
4,419023,70,7:14:50,7:15:35
4,419023,69,7:17:28,7:18:08
4,419023,68,7:20:09,7:20:44
4,419023,67,7:22:40,7:23:15
4,419023,66,7:24:39,7:25:14
4,419023,65,7:26:38,7:27:23
4,419023,64,7:28:44,7:29:24
4,419023,63,7:30:41,7:31:21
4,419023,62,7:33:09,7:33:49
4,419023,61,7:35:52,7:36:32
4,419023,60,7:38:08,7:38:48
4,419023,59,7:40:37,7:41:37
4,419025,93,6:22:45,6:23:15
4,419025,92,6:25:21,6:25:51
4,419025,91,6:28:52,6:29:22
4,419025,90,6:31:52,6:32:22
4,419025,89,6:34:06,6:34:36
4,419025,88,6:36:08,6:36:38
4,419025,87,6:38:10,6:38:40
4,419025,86,6:40:07,6:40:42
4,419025,85,6:42:11,6:42:46
4,419025,84,6:44:47,6:45:22
4,419025,83,6:50:37,6:51:12
4,419025,82,6:54:36,6:55:11
4,419025,81,6:56:31,6:57:06
4,419025,80,6:58:19,6:58:54
4,419025,79,7:00:49,7:01:29
4,419025,78,7:03:42,7:04:22
4,419025,77,7:05:59,7:06:39
4,419025,76,7:08:07,7:08:52
4,419025,75,7:10:07,7:10:52
4,419025,74,7:12:19,7:12:54
4,419025,73,7:14:09,7:14:54
4,419025,72,7:16:21,7:16:51
4,419025,71,7:18:26,7:18:56
4,419025,70,7:20:20,7:21:05
4,419025,69,7:22:58,7:23:38
4,419025,68,7:25:39,7:26:14
4,419025,67,7:28:10,7:28:45
4,419025,66,7:30:09,7:30:44
4,419025,65,7:32:08,7:32:53
4,419025,64,7:34:14,7:34:54
4,419025,63,7:36:11,7:36:51
4,419025,62,7:38:39,7:39:19
4,419025,61,7:41:22,7:42:02
4,419025,60,7:43:38,7:44:18
4,419025,59,7:46:07,7:47:07
4,419027,93,6:27:15,6:27:45
4,419027,92,6:29:51,6:30:21
4,419027,91,6:33:22,6:33:52
4,419027,90,6:36:22,6:36:52
4,419027,89,6:38:36,6:39:06
4,419027,88,6:40:38,6:41:08
4,419027,87,6:42:40,6:43:10
4,419027,86,6:44:37,6:45:12
4,419027,85,6:46:41,6:47:16
4,419027,84,6:49:17,6:49:52
4,419027,83,6:55:07,6:55:42
4,419027,82,6:59:06,6:59:41
4,419027,81,7:01:01,7:01:36
4,419027,80,7:02:49,7:03:24
4,419027,79,7:05:19,7:05:59
4,419027,78,7:08:12,7:08:52
4,419027,77,7:10:29,7:11:09
4,419027,76,7:12:37,7:13:22
4,419027,75,7:14:37,7:15:22
4,419027,74,7:16:49,7:17:24
4,419027,73,7:18:39,7:19:24
4,419027,72,7:20:51,7:21:21
4,419027,71,7:22:56,7:23:26
4,419027,70,7:24:50,7:25:35
4,419027,69,7:27:28,7:28:08
4,419027,68,7:30:09,7:30:44
4,419027,67,7:32:40,7:33:15
4,419027,66,7:34:39,7:35:14
4,419027,65,7:36:38,7:37:23
4,419027,64,7:38:44,7:39:24
4,419027,63,7:40:41,7:41:21
4,419027,62,7:43:09,7:43:49
4,419027,61,7:45:52,7:46:32
4,419027,60,7:48:08,7:48:48
4,419027,59,7:50:37,7:51:37
4,419029,93,6:30:15,6:30:45
4,419029,92,6:32:51,6:33:21
4,419029,91,6:36:22,6:36:52
4,419029,90,6:39:22,6:39:52
4,419029,89,6:41:36,6:42:06
4,419029,88,6:43:38,6:44:08
4,419029,87,6:45:40,6:46:10
4,419029,86,6:47:37,6:48:12
4,419029,85,6:49:41,6:50:16
4,419029,84,6:52:17,6:52:52
4,419029,83,6:58:07,6:58:42
4,419029,82,7:02:06,7:02:41
4,419029,81,7:04:01,7:04:36
4,419029,80,7:05:49,7:06:24
4,419029,79,7:08:19,7:08:59
4,419029,78,7:11:12,7:11:52
4,419029,77,7:13:29,7:14:09
4,419029,76,7:15:37,7:16:22
4,419029,75,7:17:37,7:18:22
4,419029,74,7:19:49,7:20:24
4,419029,73,7:21:39,7:22:24
4,419029,72,7:23:51,7:24:21
4,419029,71,7:25:56,7:26:26
4,419029,70,7:27:50,7:28:35
4,419029,69,7:30:28,7:31:08
4,419029,68,7:33:09,7:33:44
4,419029,67,7:35:40,7:36:15
4,419029,66,7:37:39,7:38:14
4,419029,65,7:39:38,7:40:23
4,419029,64,7:41:44,7:42:24
4,419029,63,7:43:41,7:44:21
4,419029,62,7:46:09,7:46:49
4,419029,61,7:48:52,7:49:32
4,419029,60,7:51:08,7:51:48
4,419029,59,7:53:37,7:54:37
4,419031,93,6:33:15,6:33:45
4,419031,92,6:35:51,6:36:21
4,419031,91,6:39:22,6:39:52
4,419031,90,6:42:22,6:42:52
4,419031,89,6:44:36,6:45:06
4,419031,88,6:46:38,6:47:08
4,419031,87,6:48:40,6:49:10
4,419031,86,6:50:37,6:51:12
4,419031,85,6:52:41,6:53:16
4,419031,84,6:55:17,6:55:52
4,419031,83,7:01:07,7:01:42
4,419031,82,7:05:06,7:05:41
4,419031,81,7:07:01,7:07:36
4,419031,80,7:08:49,7:09:24
4,419031,79,7:11:19,7:11:59
4,419031,78,7:14:12,7:14:52
4,419031,77,7:16:29,7:17:09
4,419031,76,7:18:37,7:19:22
4,419031,75,7:20:37,7:21:22
4,419031,74,7:22:49,7:23:24
4,419031,73,7:24:39,7:25:24
4,419031,72,7:26:51,7:27:21
4,419031,71,7:28:56,7:29:26
4,419031,70,7:30:50,7:31:35
4,419031,69,7:33:28,7:34:08
4,419031,68,7:36:09,7:36:44
4,419031,67,7:38:40,7:39:15
4,419031,66,7:40:39,7:41:14
4,419031,65,7:42:38,7:43:23
4,419031,64,7:44:44,7:45:24
4,419031,63,7:46:41,7:47:21
4,419031,62,7:49:09,7:49:49
4,419031,61,7:51:52,7:52:32
4,419031,60,7:54:08,7:54:48
4,419031,59,7:56:37,7:57:37
4,419033,93,6:36:15,6:36:45
4,419033,92,6:38:51,6:39:21
4,419033,91,6:42:22,6:42:52
4,419033,90,6:45:22,6:45:52
4,419033,89,6:47:36,6:48:06
4,419033,88,6:49:38,6:50:08
4,419033,87,6:51:40,6:52:10
4,419033,86,6:53:37,6:54:12
4,419033,85,6:55:41,6:56:16
4,419033,84,6:58:17,6:58:52
4,419033,83,7:04:07,7:04:42
4,419033,82,7:08:06,7:08:41
4,419033,81,7:10:01,7:10:36
4,419033,80,7:11:49,7:12:24
4,419033,79,7:14:19,7:14:59
4,419033,78,7:17:12,7:17:52
4,419033,77,7:19:29,7:20:09
4,419033,76,7:21:37,7:22:22
4,419033,75,7:23:37,7:24:22
4,419033,74,7:25:49,7:26:24
4,419033,73,7:27:39,7:28:24
4,419033,72,7:29:51,7:30:21
4,419033,71,7:31:56,7:32:26
4,419033,70,7:33:50,7:34:35
4,419033,69,7:36:28,7:37:08
4,419033,68,7:39:09,7:39:44
4,419033,67,7:41:40,7:42:15
4,419033,66,7:43:39,7:44:14
4,419033,65,7:45:38,7:46:23
4,419033,64,7:47:44,7:48:24
4,419033,63,7:49:41,7:50:21
4,419033,62,7:52:09,7:52:49
4,419033,61,7:54:52,7:55:32
4,419033,60,7:57:08,7:57:48
4,419033,59,7:59:37,8:00:37
4,419035,93,6:39:15,6:39:45
4,419035,92,6:41:51,6:42:21
4,419035,91,6:45:22,6:45:52
4,419035,90,6:48:22,6:48:52
4,419035,89,6:50:36,6:51:06
4,419035,88,6:52:38,6:53:08
4,419035,87,6:54:40,6:55:10
4,419035,86,6:56:37,6:57:12
4,419035,85,6:58:41,6:59:16
4,419035,84,7:01:17,7:01:52
4,419035,83,7:07:07,7:07:42
4,419035,82,7:11:06,7:11:41
4,419035,81,7:13:01,7:13:36
4,419035,80,7:14:49,7:15:24
4,419035,79,7:17:19,7:17:59
4,419035,78,7:20:12,7:20:52
4,419035,77,7:22:29,7:23:09
4,419035,76,7:24:37,7:25:22
4,419035,75,7:26:37,7:27:22
4,419035,74,7:28:49,7:29:24
4,419035,73,7:30:39,7:31:24
4,419035,72,7:32:51,7:33:21
4,419035,71,7:34:56,7:35:26
4,419035,70,7:36:50,7:37:35
4,419035,69,7:39:28,7:40:08
4,419035,68,7:42:09,7:42:44
4,419035,67,7:44:40,7:45:15
4,419035,66,7:46:39,7:47:14
4,419035,65,7:48:38,7:49:23
4,419035,64,7:50:44,7:51:24
4,419035,63,7:52:41,7:53:21
4,419035,62,7:55:09,7:55:49
4,419035,61,7:57:52,7:58:32
4,419035,60,8:00:08,8:00:48
4,419035,59,8:02:37,8:03:37
4,419037,93,6:42:15,6:42:45
4,419037,92,6:44:51,6:45:21
4,419037,91,6:48:22,6:48:52
4,419037,90,6:51:22,6:51:52
4,419037,89,6:53:36,6:54:06
4,419037,88,6:55:38,6:56:08
4,419037,87,6:57:40,6:58:10
4,419037,86,6:59:37,7:00:12
4,419037,85,7:01:41,7:02:16
4,419037,84,7:04:17,7:04:52
4,419037,83,7:10:07,7:10:42
4,419037,82,7:14:06,7:14:41
4,419037,81,7:16:01,7:16:36
4,419037,80,7:17:49,7:18:24
4,419037,79,7:20:19,7:20:59
4,419037,78,7:23:12,7:23:52
4,419037,77,7:25:29,7:26:09
4,419037,76,7:27:37,7:28:22
4,419037,75,7:29:37,7:30:22
4,419037,74,7:31:49,7:32:24
4,419037,73,7:33:39,7:34:24
4,419037,72,7:35:51,7:36:21
4,419037,71,7:37:56,7:38:26
4,419037,70,7:39:50,7:40:35
4,419037,69,7:42:28,7:43:08
4,419037,68,7:45:09,7:45:44
4,419037,67,7:47:40,7:48:15
4,419037,66,7:49:39,7:50:14
4,419037,65,7:51:38,7:52:23
4,419037,64,7:53:44,7:54:24
4,419037,63,7:55:41,7:56:21
4,419037,62,7:58:09,7:58:49
4,419037,61,8:00:52,8:01:32
4,419037,60,8:03:08,8:03:48
4,419037,59,8:05:37,8:06:37
4,419039,93,6:45:15,6:45:45
4,419039,92,6:47:51,6:48:21
4,419039,91,6:51:22,6:51:52
4,419039,90,6:54:22,6:54:52
4,419039,89,6:56:36,6:57:06
4,419039,88,6:58:38,6:59:08
4,419039,87,7:00:40,7:01:10
4,419039,86,7:02:37,7:03:12
4,419039,85,7:04:41,7:05:16
4,419039,84,7:07:17,7:07:52
4,419039,83,7:13:07,7:13:42
4,419039,82,7:17:06,7:17:41
4,419039,81,7:19:01,7:19:36
4,419039,80,7:20:49,7:21:24
4,419039,79,7:23:19,7:23:59
4,419039,78,7:26:12,7:26:52
4,419039,77,7:28:29,7:29:09
4,419039,76,7:30:37,7:31:22
4,419039,75,7:32:37,7:33:22
4,419039,74,7:34:49,7:35:24
4,419039,73,7:36:39,7:37:24
4,419039,72,7:38:51,7:39:21
4,419039,71,7:40:56,7:41:26
4,419039,70,7:42:50,7:43:35
4,419039,69,7:45:28,7:46:08
4,419039,68,7:48:09,7:48:44
4,419039,67,7:50:40,7:51:15
4,419039,66,7:52:39,7:53:14
4,419039,65,7:54:38,7:55:23
4,419039,64,7:56:44,7:57:24
4,419039,63,7:58:41,7:59:21
4,419039,62,8:01:09,8:01:49
4,419039,61,8:03:52,8:04:32
4,419039,60,8:06:08,8:06:48
4,419039,59,8:08:37,8:09:37
4,419041,93,6:48:15,6:48:45
4,419041,92,6:50:51,6:51:21
4,419041,91,6:54:22,6:54:52
4,419041,90,6:57:22,6:57:52
4,419041,89,6:59:36,7:00:06
4,419041,88,7:01:38,7:02:08
4,419041,87,7:03:40,7:04:10
4,419041,86,7:05:37,7:06:12
4,419041,85,7:07:41,7:08:16
4,419041,84,7:10:17,7:10:52
4,419041,83,7:16:07,7:16:42
4,419041,82,7:20:06,7:20:41
4,419041,81,7:22:01,7:22:36
4,419041,80,7:23:49,7:24:24
4,419041,79,7:26:19,7:26:59
4,419041,78,7:29:12,7:29:52
4,419041,77,7:31:29,7:32:09
4,419041,76,7:33:37,7:34:22
4,419041,75,7:35:37,7:36:22
4,419041,74,7:37:49,7:38:24
4,419041,73,7:39:39,7:40:24
4,419041,72,7:41:51,7:42:21
4,419041,71,7:43:56,7:44:26
4,419041,70,7:45:50,7:46:35
4,419041,69,7:48:28,7:49:08
4,419041,68,7:51:09,7:51:44
4,419041,67,7:53:40,7:54:15
4,419041,66,7:55:39,7:56:14
4,419041,65,7:57:38,7:58:23
4,419041,64,7:59:44,8:00:24
4,419041,63,8:01:41,8:02:21
4,419041,62,8:04:09,8:04:49
4,419041,61,8:06:52,8:07:32
4,419041,60,8:09:08,8:09:48
4,419041,59,8:11:37,8:12:37
4,419043,93,6:51:15,6:51:45
4,419043,92,6:53:51,6:54:21
4,419043,91,6:57:22,6:57:52
4,419043,90,7:00:22,7:00:52
4,419043,89,7:02:36,7:03:06
4,419043,88,7:04:38,7:05:08
4,419043,87,7:06:40,7:07:10
4,419043,86,7:08:37,7:09:12
4,419043,85,7:10:41,7:11:16
4,419043,84,7:13:17,7:13:52
4,419043,83,7:19:07,7:19:42
4,419043,82,7:23:06,7:23:41
4,419043,81,7:25:01,7:25:36
4,419043,80,7:26:49,7:27:24
4,419043,79,7:29:19,7:29:59
4,419043,78,7:32:12,7:32:52
4,419043,77,7:34:29,7:35:09
4,419043,76,7:36:37,7:37:22
4,419043,75,7:38:37,7:39:22
4,419043,74,7:40:49,7:41:24
4,419043,73,7:42:39,7:43:24
4,419043,72,7:44:51,7:45:21
4,419043,71,7:46:56,7:47:26
4,419043,70,7:48:50,7:49:35
4,419043,69,7:51:28,7:52:08
4,419043,68,7:54:09,7:54:44
4,419043,67,7:56:40,7:57:15
4,419043,66,7:58:39,7:59:14
4,419043,65,8:00:38,8:01:23
4,419043,64,8:02:44,8:03:24
4,419043,63,8:04:41,8:05:21
4,419043,62,8:07:09,8:07:49
4,419043,61,8:09:52,8:10:32
4,419043,60,8:12:08,8:12:48
4,419043,59,8:14:37,8:15:37
4,419045,93,6:54:15,6:54:45
4,419045,92,6:56:51,6:57:21
4,419045,91,7:00:22,7:00:52
4,419045,90,7:03:22,7:03:52
4,419045,89,7:05:36,7:06:06
4,419045,88,7:07:38,7:08:08
4,419045,87,7:09:40,7:10:10
4,419045,86,7:11:37,7:12:12
4,419045,85,7:13:41,7:14:16
4,419045,84,7:16:17,7:16:52
4,419045,83,7:22:07,7:22:42
4,419045,82,7:26:06,7:26:41
4,419045,81,7:28:01,7:28:36
4,419045,80,7:29:49,7:30:24
4,419045,79,7:32:19,7:32:59
4,419045,78,7:35:12,7:35:52
4,419045,77,7:37:29,7:38:09
4,419045,76,7:39:37,7:40:22
4,419045,75,7:41:37,7:42:22
4,419045,74,7:43:49,7:44:24
4,419045,73,7:45:39,7:46:24
4,419045,72,7:47:51,7:48:21
4,419045,71,7:49:56,7:50:26
4,419045,70,7:51:50,7:52:35
4,419045,69,7:54:28,7:55:08
4,419045,68,7:57:09,7:57:44
4,419045,67,7:59:40,8:00:15
4,419045,66,8:01:39,8:02:14
4,419045,65,8:03:38,8:04:23
4,419045,64,8:05:44,8:06:24
4,419045,63,8:07:41,8:08:21
4,419045,62,8:10:09,8:10:49
4,419045,61,8:12:52,8:13:32
4,419045,60,8:15:08,8:15:48
4,419045,59,8:17:37,8:18:37
4,419047,93,6:57:15,6:57:45
4,419047,92,6:59:51,7:00:21
4,419047,91,7:03:22,7:03:52
4,419047,90,7:06:22,7:06:52
4,419047,89,7:08:36,7:09:06
4,419047,88,7:10:38,7:11:08
4,419047,87,7:12:40,7:13:10
4,419047,86,7:14:37,7:15:12
4,419047,85,7:16:41,7:17:16
4,419047,84,7:19:17,7:19:52
4,419047,83,7:25:07,7:25:42
4,419047,82,7:29:06,7:29:41
4,419047,81,7:31:01,7:31:36
4,419047,80,7:32:49,7:33:24
4,419047,79,7:35:19,7:35:59
4,419047,78,7:38:12,7:38:52
4,419047,77,7:40:29,7:41:09
4,419047,76,7:42:37,7:43:22
4,419047,75,7:44:37,7:45:22
4,419047,74,7:46:49,7:47:24
4,419047,73,7:48:39,7:49:24
4,419047,72,7:50:51,7:51:21
4,419047,71,7:52:56,7:53:26
4,419047,70,7:54:50,7:55:35
4,419047,69,7:57:28,7:58:08
4,419047,68,8:00:09,8:00:44
4,419047,67,8:02:40,8:03:15
4,419047,66,8:04:39,8:05:14
4,419047,65,8:06:38,8:07:23
4,419047,64,8:08:44,8:09:24
4,419047,63,8:10:41,8:11:21
4,419047,62,8:13:09,8:13:49
4,419047,61,8:15:52,8:16:32
4,419047,60,8:18:08,8:18:48
4,419047,59,8:20:37,8:21:37
4,419049,93,7:00:15,7:00:45
4,419049,92,7:02:51,7:03:21
4,419049,91,7:06:22,7:06:52
4,419049,90,7:09:22,7:09:52
4,419049,89,7:11:36,7:12:06
4,419049,88,7:13:38,7:14:08
4,419049,87,7:15:40,7:16:10
4,419049,86,7:17:37,7:18:12
4,419049,85,7:19:41,7:20:16
4,419049,84,7:22:17,7:22:52
4,419049,83,7:28:07,7:28:42
4,419049,82,7:32:06,7:32:41
4,419049,81,7:34:01,7:34:36
4,419049,80,7:35:49,7:36:24
4,419049,79,7:38:19,7:38:59
4,419049,78,7:41:12,7:41:52
4,419049,77,7:43:29,7:44:09
4,419049,76,7:45:37,7:46:22
4,419049,75,7:47:37,7:48:22
4,419049,74,7:49:49,7:50:24
4,419049,73,7:51:39,7:52:24
4,419049,72,7:53:51,7:54:21
4,419049,71,7:55:56,7:56:26
4,419049,70,7:57:50,7:58:35
4,419049,69,8:00:28,8:01:08
4,419049,68,8:03:09,8:03:44
4,419049,67,8:05:40,8:06:15
4,419049,66,8:07:39,8:08:14
4,419049,65,8:09:38,8:10:23
4,419049,64,8:11:44,8:12:24
4,419049,63,8:13:41,8:14:21
4,419049,62,8:16:09,8:16:49
4,419049,61,8:18:52,8:19:32
4,419049,60,8:21:08,8:21:48
4,419049,59,8:23:37,8:24:37
4,419051,93,7:03:15,7:03:45
4,419051,92,7:05:51,7:06:21
4,419051,91,7:09:22,7:09:52
4,419051,90,7:12:22,7:12:52
4,419051,89,7:14:36,7:15:06
4,419051,88,7:16:38,7:17:08
4,419051,87,7:18:40,7:19:10
4,419051,86,7:20:37,7:21:12
4,419051,85,7:22:41,7:23:16
4,419051,84,7:25:17,7:25:52
4,419051,83,7:31:07,7:31:42
4,419051,82,7:35:06,7:35:41
4,419051,81,7:37:01,7:37:36
4,419051,80,7:38:49,7:39:24
4,419051,79,7:41:19,7:41:59
4,419051,78,7:44:12,7:44:52
4,419051,77,7:46:29,7:47:09
4,419051,76,7:48:37,7:49:22
4,419051,75,7:50:37,7:51:22
4,419051,74,7:52:49,7:53:24
4,419051,73,7:54:39,7:55:24
4,419051,72,7:56:51,7:57:21
4,419051,71,7:58:56,7:59:26
4,419051,70,8:00:50,8:01:35
4,419051,69,8:03:28,8:04:08
4,419051,68,8:06:09,8:06:44
4,419051,67,8:08:40,8:09:15
4,419051,66,8:10:39,8:11:14
4,419051,65,8:12:38,8:13:23
4,419051,64,8:14:44,8:15:24
4,419051,63,8:16:41,8:17:21
4,419051,62,8:19:09,8:19:49
4,419051,61,8:21:52,8:22:32
4,419051,60,8:24:08,8:24:48
4,419051,59,8:26:37,8:27:37
4,419053,93,7:06:15,7:06:45
4,419053,92,7:08:51,7:09:21
4,419053,91,7:12:22,7:12:52
4,419053,90,7:15:22,7:15:52
4,419053,89,7:17:36,7:18:06
4,419053,88,7:19:38,7:20:08
4,419053,87,7:21:40,7:22:10
4,419053,86,7:23:37,7:24:12
4,419053,85,7:25:41,7:26:16
4,419053,84,7:28:17,7:28:52
4,419053,83,7:34:07,7:34:42
4,419053,82,7:38:06,7:38:41
4,419053,81,7:40:01,7:40:36
4,419053,80,7:41:49,7:42:24
4,419053,79,7:44:19,7:44:59
4,419053,78,7:47:12,7:47:52
4,419053,77,7:49:29,7:50:09
4,419053,76,7:51:37,7:52:22
4,419053,75,7:53:37,7:54:22
4,419053,74,7:55:49,7:56:24
4,419053,73,7:57:39,7:58:24
4,419053,72,7:59:51,8:00:21
4,419053,71,8:01:56,8:02:26
4,419053,70,8:03:50,8:04:35
4,419053,69,8:06:28,8:07:08
4,419053,68,8:09:09,8:09:44
4,419053,67,8:11:40,8:12:15
4,419053,66,8:13:39,8:14:14
4,419053,65,8:15:38,8:16:23
4,419053,64,8:17:44,8:18:24
4,419053,63,8:19:41,8:20:21
4,419053,62,8:22:09,8:22:49
4,419053,61,8:24:52,8:25:32
4,419053,60,8:27:08,8:27:48
4,419053,59,8:29:37,8:30:37
4,419055,93,7:09:15,7:09:45
4,419055,92,7:11:51,7:12:21
4,419055,91,7:15:22,7:15:52
4,419055,90,7:18:22,7:18:52
4,419055,89,7:20:36,7:21:06
4,419055,88,7:22:38,7:23:08
4,419055,87,7:24:40,7:25:10
4,419055,86,7:26:37,7:27:12
4,419055,85,7:28:41,7:29:16
4,419055,84,7:31:17,7:31:52
4,419055,83,7:37:07,7:37:42
4,419055,82,7:41:06,7:41:41
4,419055,81,7:43:01,7:43:36
4,419055,80,7:44:49,7:45:24
4,419055,79,7:47:19,7:47:59
4,419055,78,7:50:12,7:50:52
4,419055,77,7:52:29,7:53:09
4,419055,76,7:54:37,7:55:22
4,419055,75,7:56:37,7:57:22
4,419055,74,7:58:49,7:59:24
4,419055,73,8:00:39,8:01:24
4,419055,72,8:02:51,8:03:21
4,419055,71,8:04:56,8:05:26
4,419055,70,8:06:50,8:07:35
4,419055,69,8:09:28,8:10:08
4,419055,68,8:12:09,8:12:44
4,419055,67,8:14:40,8:15:15
4,419055,66,8:16:39,8:17:14
4,419055,65,8:18:38,8:19:23
4,419055,64,8:20:44,8:21:24
4,419055,63,8:22:41,8:23:21
4,419055,62,8:25:09,8:25:49
4,419055,61,8:27:52,8:28:32
4,419055,60,8:30:08,8:30:48
4,419055,59,8:32:37,8:33:37
4,419057,93,7:12:15,7:12:45
4,419057,92,7:14:51,7:15:21
4,419057,91,7:18:22,7:18:52
4,419057,90,7:21:22,7:21:52
4,419057,89,7:23:36,7:24:06
4,419057,88,7:25:38,7:26:08
4,419057,87,7:27:40,7:28:10
4,419057,86,7:29:37,7:30:12
4,419057,85,7:31:41,7:32:16
4,419057,84,7:34:17,7:34:52
4,419057,83,7:40:07,7:40:42
4,419057,82,7:44:06,7:44:41
4,419057,81,7:46:01,7:46:36
4,419057,80,7:47:49,7:48:24
4,419057,79,7:50:19,7:50:59
4,419057,78,7:53:12,7:53:52
4,419057,77,7:55:29,7:56:09
4,419057,76,7:57:37,7:58:22
4,419057,75,7:59:37,8:00:22
4,419057,74,8:01:49,8:02:24
4,419057,73,8:03:39,8:04:24
4,419057,72,8:05:51,8:06:21
4,419057,71,8:07:56,8:08:26
